algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker,balance_threshold_honest,balance_threshold_attacker
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,10,0.0,0.8386977303028107,0.7238907814025879,nan,0.09223910607397556,0.09356665879487991,,nan,nan,0,0,0,11542,5.331399341424306,5.324998168945313,38.75,106.12,9.908843007752301,9.896945903615482
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,11,0.0,0.8441342283785344,0.6820371301472187,nan,0.08418308345600962,0.08562834866344929,,nan,nan,0,0,0,11890,5.362861156463623,5.356276822090149,45.708333333333336,107.93,9.901089593867015,9.888933380486556
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,12,0.0,0.848420728892088,0.6477366653084755,nan,0.07748030850663781,0.0787683043628931,,nan,nan,0,0,0,12078,5.393098789712657,5.385624108314514,52.08695652173913,108.8,9.890756639487334,9.87704833234344
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,13,0.0,0.8519424779713154,0.618999273777008,nan,0.07183888224884867,0.07309303425252438,,nan,nan,0,0,0,10552,5.421203970909119,5.4131963300704955,21.7,101.18,9.876239015731208,9.861650858691045
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,14,0.0,0.8552614787220955,0.5945627877116203,nan,0.0670600963383913,0.06840327508747578,,nan,nan,0,0,0,10898,5.448809464772542,5.439190096855164,36.2,103.55,9.860573374949372,9.843165446890373
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,15,0.0,0.8580732275545597,0.5736302100121975,nan,0.06289854535833,0.06427451953291893,,nan,nan,0,0,0,10968,5.474604220617385,5.4637657117843625,29.666666666666668,103.45,9.841424811623734,9.82194096120244
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,16,0.0,0.860452729165554,0.5554994608461857,nan,0.05931228040717542,0.06079961877316237,,nan,nan,0,0,0,11810,5.498975729942321,5.48709240436554,51.55,107.79,9.819553876103107,9.798333750490785
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,17,0.0,0.8625507272779942,0.539811497181654,nan,0.05628117688931525,0.05790408253669739,,nan,nan,0,0,0,10802,5.525264528062609,5.509278531074524,28.88888888888889,102.82,9.800940056414214,9.772583441554154
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,18,0.0,0.8645892286300659,0.5259148520231247,nan,0.05371403472498059,0.055298680365085603,,nan,nan,0,0,0,11156,5.54573883329119,5.530419759750366,34.476190476190474,104.32,9.771894615200791,9.744901571218119
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,19,0.0,0.8661787299811841,0.513706319630146,nan,0.05116204098798335,0.05288079865276814,,nan,nan,0,0,0,11270,5.567607720692952,5.550643773078918,41.72222222222222,105.19,9.745243456095983,9.715550667421093
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,20,0.0,0.8677354784309864,0.5027907526493073,nan,0.049065222097560764,0.05093729805201292,,nan,nan,0,0,0,11266,5.586072163148359,5.570032086372375,35.40909090909091,104.87,9.712595677130096,9.684706531446837
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,21,0.0,0.869141978174448,0.49299385577440263,nan,0.04723273896612227,0.049016584269702436,,nan,nan,0,0,0,10734,5.606919892628988,5.58863076210022,30.666666666666668,102.74,9.68406783499239,9.652479514831718
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,22,0.0,0.8704859767854214,0.48407798163592813,nan,0.04552847621031106,0.047407892718911174,,nan,nan,0,0,0,11346,5.625930972721266,5.606546392440796,36.04347826086956,105.17,9.65233917840935,9.619081297250583
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,23,0.0,0.8715824803709984,0.47610435768961906,nan,0.04391032013110816,0.04600477509200573,,nan,nan,0,0,0,10944,5.644844267103407,5.623856196403503,32.22222222222222,103.64,9.620437963787387,9.584668255608774
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,24,0.0,0.8724984784424304,0.46899491623044015,nan,0.04261693145148456,0.04454627744853497,,nan,nan,0,0,0,11032,5.663831083398116,5.640533261299133,33.36842105263158,103.98,9.588659009927825,9.549216648654744
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,25,0.0,0.8735612289607525,0.4623743075877428,nan,0.04131834052503109,0.04337414979934692,,nan,nan,0,0,0,10794,5.678510972431728,5.6566739177703855,34.642857142857146,103.09,9.549634608310177,9.512910915435423
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,26,0.0,0.874425977319479,0.4562631396204233,nan,0.040110026700422165,0.042192038297653195,,nan,nan,0,0,0,10426,5.69616522508509,5.672317509651184,19.647058823529413,100.92,9.515674263580719,9.47583569095641
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,27,0.0,0.875219976902008,0.4508890350162983,nan,0.03908809750340879,0.04115477416664362,,nan,nan,0,0,0,10700,5.716436158055845,5.687477965354919,23.782608695652176,101.53,9.48608583315776,9.43803143458865
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,28,0.0,0.8759844793379307,0.4457233577221632,nan,0.03814162438735366,0.04025067623704672,,nan,nan,0,0,0,11646,5.7301824276263895,5.70225594997406,38.88461538461539,106.35,9.445715143678443,9.399680736187603
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,29,0.0,0.8767184774577618,0.44097051814198496,nan,0.03712094454094768,0.03941408347338438,,nan,nan,0,0,0,10784,5.748344977696736,5.716607813835144,28.27777777777778,102.75,9.412693625083369,9.360725240945445
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,30,0.0,0.8773884785175323,0.43663657903671266,nan,0.03646378850564361,0.038722803667187694,,nan,nan,0,0,0,11106,5.758873059199407,5.73058406829834,29.115384615384617,103.49,9.367275822754163,9.321261476232952
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,31,0.0,0.8778727276623249,0.43266551330685615,nan,0.03569714024662971,0.03799591545015574,,nan,nan,0,0,0,10838,5.780441396376666,5.744224467277527,31.0,103.11,9.339884566808363,9.281366209133763
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,32,0.0,0.8785032278299332,0.42891882061958314,nan,0.03482794251292944,0.03722001045942307,,nan,nan,0,0,0,11440,5.793318223953247,5.7575363922119145,42.45,105.91,9.298493554602162,9.241062369406261
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,33,0.0,0.8790327289700508,0.42547474689781667,nan,0.03414596457965672,0.036704177632927895,,nan,nan,0,0,0,10802,5.806125375959608,5.770557389259339,28.88888888888889,102.82,9.257129148857196,9.200420513557562
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,34,0.0,0.8795752263069153,0.4222388634830713,nan,0.03344725769944489,0.03596522700041532,,nan,nan,0,0,0,11926,5.820136053808804,5.783274297714233,40.827586206896555,107.42,9.217810031343443,9.15942915124716
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,35,0.0,0.8801069773733616,0.41921580880880355,nan,0.032813739064149555,0.035493041053414345,,nan,nan,0,0,0,11106,5.833799093961716,5.795770688056946,40.875,104.52,9.178057806350203,9.118229399156924
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,36,0.0,0.8804547281563282,0.4164373145997524,nan,0.03228392125573009,0.034810634292662145,,nan,nan,0,0,0,11030,5.848692265423861,5.808001127243042,31.272727272727273,103.42,9.14034934030225,9.07675713863591
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,37,0.0,0.880914727896452,0.4138894107192755,nan,0.03179752548225224,0.034270679615437984,,nan,nan,0,0,0,10622,5.860855000359671,5.81999192237854,29.142857142857142,102.14,9.098497997416588,9.035061411260337
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,38,0.0,0.8812732271850109,0.4114514625072479,nan,0.03122516511939466,0.03387150837108493,,nan,nan,0,0,0,12040,5.875532239675522,5.831772379875183,40.03125,107.59,9.06067690168358,8.993194683096396
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,39,0.0,0.8815739774703979,0.40916377283632754,nan,0.030764633854851127,0.03326361039653421,,nan,nan,0,0,0,11194,5.893021273612976,5.843324279785156,36.4,104.66,9.027263984091826,8.951135312283304
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,40,0.0,0.8819349788129329,0.406924939379096,nan,0.030140580143779516,0.03283198034390807,,nan,nan,0,0,0,11506,5.904234488805135,5.854695982933045,38.5,105.82,8.984345290849818,8.90896362320238
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,41,0.0,0.882289477288723,0.40495084032416345,nan,0.02979568379931152,0.032637472059577705,,nan,nan,0,0,0,11824,5.912234942118327,5.865861835479737,38.03333333333333,106.83,8.936742089838926,8.866646009762448
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,42,0.0,0.88256272777915,0.4030244940519333,nan,0.029332993379794062,0.032018746398389336,,nan,nan,0,0,0,10904,5.928876708535587,5.876835980415344,32.705882352941174,103.48,8.902349972640568,8.824209576519586
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,43,0.0,0.8828482283651828,0.4012439829111099,nan,0.028948542769066988,0.031664534825831654,,nan,nan,0,0,0,11320,5.938627777099609,5.887637810707092,33.64,104.79,8.857742541153124,8.781688608925105
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,44,0.0,0.8831387278437615,0.39960045598447325,nan,0.028555290247313677,0.031547129191458224,,nan,nan,0,0,0,11092,5.949092211546721,5.898294711112976,28.85185185185185,103.13,8.814391813659016,8.739128385886204
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,45,0.0,0.8834139770269394,0.3980368420481682,nan,0.028075354690663516,0.030944643020629884,,nan,nan,0,0,0,11818,5.965342998504639,5.908800053596496,43.52,107.3,8.779742416031697,8.69652297804434
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.8836789762973786,0.3964740154892206,nan,0.027713416423648597,0.030687977876514196,,nan,nan,0,0,0,10822,5.973493703206381,5.919146537780762,33.2,103.24,8.733321903861114,8.653865673754176
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.8838647264242172,0.39515253134071826,nan,0.027356045446358623,0.030434926860034465,,nan,nan,0,0,0,12214,5.988795365606036,5.929369688034058,47.25,108.91,8.697515975932411,8.611212178839722
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.8840994772315025,0.39381732262670993,nan,0.027019328721798956,0.03000521322712302,,nan,nan,0,0,0,10528,6.00116229057312,5.93945526599884,23.1875,101.57,8.657566508573563,8.568544975172074
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.8843152269721031,0.39250684037804606,nan,0.02670946728438139,0.02978424444794655,,nan,nan,0,0,0,10732,6.008726537227631,5.949401807785034,29.5,102.6,8.610881401198442,8.525865348924563
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.8844499771296978,0.3916615834087133,nan,0.026255809883587063,0.2937642675638199,,nan,0.0,0,0,10579,843,6.0172294435046965,5.848404860496521,40.142857142857146,105.79,8.565770686280032,8.32544203040405
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.8844552275538444,0.3909856686741114,nan,0.02597393673378974,0.506294013261795,,nan,0.0,0,0,10384,588,6.029119772069595,5.7643745374679565,34.588235294117645,103.84,8.525669375402,8.15129792081867
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.8821384784579277,0.3966127630323172,nan,0.026037054234184325,2.129721873998642,,nan,0.0,0,0,10184,412,6.040766884298885,6.130516886711121,24.235294117647058,101.84,8.485381154986348,8.611451734056068
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.8604169785045087,0.8626402802020311,0.7452083103048214,0.028411055295728148,10.008291883468628,,1.0,0.5993347321936892,1173,0,9415,818,6.05553044213189,12.792197875976562,22.055555555555557,98.36,8.449600462555727,17.84962723296995
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.8819999789446592,0.4042769443243742,1.0,0.05747016340028495,54.12879173278809,,1.0,1.0,2084,0,8617,1065,6.05954359127925,62.03480100631714,10.153846153846153,94.18,8.399019695881988,85.98527391271408
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.8847322273254394,0.38841714546084405,1.0,0.02898123182822019,325.6728144836426,,1.0,1.0,854,0,9238,296,6.0627214749654135,369.10533233642576,6.933333333333334,94.3,8.347587999310688,508.2105875085923
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.8849467265605927,0.38737710542976855,1.0,0.02512778780423105,1905.5183654785155,,1.0,1.0,603,0,9523,286,6.098085482915242,2181.415908203125,5.0,97.49,8.340490663687655,2983.5723141240796
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.8851362286508083,0.3864681150764227,1.0,0.02465857284143567,12436.92025390625,,1.0,1.0,693,0,9726,799,6.094104690551758,14119.269287109375,11.2,102.45,8.279663881839085,19182.933325002497
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.885284226834774,0.38571995981037616,1.0,0.02435487128328532,73102.4134375,,1.0,1.0,796,0,9867,1085,6.1065407329135475,84279.4030859375,11.925925925925926,106.3,8.24143348364184,113744.11879872844
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.8853654791414738,0.3849817273020744,1.0,0.02408830903470516,489103.511875,,1.0,1.0,578,0,9900,722,6.112006902694702,555675.0590625,7.2,104.78,8.194001496768918,744960.2623432634
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.8855692274868489,0.3842172535508871,1.0,0.02383780151605606,2850570.435,,1.0,1.0,579,0,9900,683,6.131291305317598,3299624.1725,6.117647058823529,104.79,8.165238165342949,4394215.815715438
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.8856892286241055,0.3836314856261015,1.0,0.023533698343671857,19265141.82,,1.0,1.0,495,0,9900,659,6.139367178866737,21934417.52,8.631578947368421,103.95,8.121667731543585,29016679.698781554
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.8857204766571521,0.38309744484722613,1.0,0.02338295373134315,114545075.6,,1.0,1.0,455,0,9900,667,6.144861459732056,132156824.48,9.636363636363637,103.55,8.07492336064211,173666442.48288128
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.885870728045702,0.3825171043723822,1.0,0.02310583557933569,755791717.12,,1.0,1.0,527,0,9900,853,6.157100447901973,861812424.96,12.074074074074074,104.27,8.037245894825126,1124977322.236034
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.8859409780800342,0.3820046544075012,1.0,0.022815579026937486,4467913008.64,,1.0,1.0,1007,0,9900,1205,6.162868022918701,5151903723.52,8.608695652173912,109.07,7.991321213997003,6680415249.057598
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.8860634772479534,0.3814306135475636,1.0,0.02255692668259144,28847100088.32,,1.0,1.0,780,0,9900,1018,6.186963081359863,32869031546.88,9.52,106.8,7.969259120585061,42337706883.84293
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.8861454771459103,0.3809795545041561,1.0,0.022391754258424042,168526274068.48,,1.0,1.0,276,0,9900,422,6.193453152974446,194270909071.36,8.11111111111111,101.76,7.924611567322153,248572396560.66898
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.8862217259407044,0.38059567883610723,1.0,0.022084502619691193,1119393094041.6,,1.0,1.0,333,0,9900,571,6.203787088394165,1274572509020.16,10.818181818181818,102.33,7.8850910966909815,1619997623993.7979
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.88625197827816,0.3802211705595255,1.0,0.021931702070869506,6547140001136.64,,1.0,1.0,528,0,9900,854,6.216804681000887,7561218920284.16,12.074074074074074,104.28,7.849134244853523,9546547688945.854
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.8863424770534039,0.3798836278170347,1.0,0.021716437875293194,43378622500700.16,,1.0,1.0,139,0,9900,191,6.220028241475423,49396698086113.28,4.333333333333333,100.39,7.801023640638797,61952260436660.2
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.88642247736454,0.37955325819551944,1.0,0.0215159171493724,258582148389273.6,,1.0,1.0,323,0,9900,393,6.2307799412654,298193364073840.6,5.384615384615385,102.23,7.762584737037755,371502649502244.9
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.8865179766714573,0.3792828345298767,1.0,0.021313877487555147,1711905240682332.2,,1.0,1.0,477,0,9900,595,6.2393269538879395,1949702786383872.0,6.9411764705882355,103.77,7.721583790228512,2412887406344992.0
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.886571228057146,0.3789839569479227,1.0,0.02114339416846633,1.001441351708967e+16,,1.0,1.0,321,0,9900,471,6.247927188873291,1.1555350813270344e+16,7.894736842105263,102.21,7.680850420409084,1.4205498634834032e+16
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.8866454790532589,0.3787116024643183,1.0,0.020862559927627443,6.66542128065885e+16,,1.0,1.0,477,0,9900,705,6.263877039370329,7.587971283652968e+16,9.91304347826087,103.77,7.6492926230836975,9.266243957121526e+16
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.8866197271645069,0.3785021083801985,1.0,0.020687532578594982,3.874176671267422e+17,,1.0,1.0,416,0,9900,594,6.270658618525455,4.474526179418073e+17,9.368421052631579,103.16,7.606693417453909,5.4278746310077856e+17
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.8867149767279625,0.3782928678393364,1.0,0.020431911004707218,2.560793073296521e+18,,1.0,1.0,445,0,9900,599,6.273566220936022,2.918355018809858e+18,8.105263157894736,103.45,7.559654454844294,3.5166211277310013e+18
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.8867464765906334,0.37805713050067424,1.0,0.02022223364561796,1.5160117253154087e+19,,1.0,1.0,286,0,9900,430,6.284460332658556,inf,8.0,101.86,7.522464570121126,inf
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.8867817273736001,0.37790367618203163,1.0,0.020044474601745604,nan,,1.0,1.0,10369,469,0,202,6.292592911493211,nan,9.619047619047619,0.0,7.482151571788609,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.8868372276425361,0.37775367714464664,1.0,0.01982061394955963,nan,,1.0,1.0,10457,557,0,66,6.312251193182809,nan,4.714285714285714,0.0,7.455655655524514,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.8868372271955013,0.3776474191993475,1.0,0.019640561807900667,nan,,1.0,1.0,10137,237,0,176,6.316794897380628,nan,9.263157894736842,0.0,7.4114476919372105,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.8869132266938686,0.37748158812522886,1.0,0.0195437872922048,nan,,1.0,1.0,10726,826,0,210,6.325315558392068,nan,9.130434782608695,0.0,7.372133174733969,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.8869399765133857,0.37737392507493495,1.0,0.019344203798100354,nan,,1.0,1.0,10387,487,0,146,6.332479100478323,nan,7.684210526315789,0.0,7.3314426897990215,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.8869479787349701,0.37729732036590574,1.0,0.01906215556897223,nan,,1.0,1.0,9939,39,0,16,6.3301834265391035,nan,2.6666666666666665,0.0,7.280088802641313,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.8870154778659344,0.3772320581227541,1.0,0.019009015117771925,nan,,1.0,1.0,10310,410,0,138,6.350907935036553,nan,7.666666666666667,0.0,7.255392352324479,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.8870674777030945,0.3771432397514582,1.0,0.018848320650868118,nan,,1.0,1.0,10715,815,0,290,6.356936683654785,nan,11.6,0.0,7.214025531965641,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.8870457278192043,0.3771289087086916,1.0,0.018622460146434604,nan,,1.0,1.0,10249,349,0,120,6.376150369644165,nan,7.5,0.0,7.1877513225815655,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.8870882272720337,0.3770923023670912,1.0,0.018479622299782932,nan,,1.0,1.0,10408,508,0,156,6.375749663302773,nan,8.210526315789474,0.0,7.13954364422627,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.8870692275464535,0.37708746202290055,1.0,0.018338108465541153,nan,,1.0,1.0,10275,375,0,70,6.385973419461932,nan,5.0,0.0,7.103477450209999,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.887092727124691,0.37703522317111493,1.0,0.018137135803699495,nan,,1.0,1.0,10311,411,0,126,6.395576112410602,nan,7.411764705882353,0.0,7.066889080322439,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.8871782276034356,0.3770541048794985,1.0,0.01799231736920774,nan,,1.0,1.0,10480,580,0,92,6.40701100230217,nan,5.75,0.0,7.032484381291763,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.8871274778246879,0.37703590720891955,1.0,0.017835119620431213,nan,,1.0,1.0,10469,569,0,400,6.4038110415140785,nan,13.333333333333334,0.0,6.98226806917472,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.8871834766864777,0.3770940065383911,1.0,0.01760883000912145,nan,,1.0,1.0,10294,394,0,112,6.42473835103652,nan,6.588235294117647,0.0,6.958540496686881,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.8871932275593281,0.3770697682350874,1.0,0.017461348867509514,nan,,1.0,1.0,10276,376,0,184,6.43397376537323,nan,9.2,0.0,6.922240797425185,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.8872072277963161,0.37711470939219,1.0,0.017309567246120424,nan,,1.0,1.0,10293,393,0,190,6.440783341725667,nan,9.047619047619047,0.0,6.883523679318133,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.8872439776360989,0.3771291211247444,1.0,0.017162755734752864,nan,,1.0,1.0,10462,562,0,88,6.451392978429794,nan,5.5,0.0,6.849049752339477,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,95,0.0,0.8872724775969982,0.3772232561558485,1.0,0.017045804606750606,nan,,1.0,1.0,10496,596,0,286,6.464914285219633,nan,11.0,0.0,6.817800649367985,nan
balance,scale,mnist,42,500,100,1.0,0.1,0.05,iid,1.0,50,96,0.0,0.887225475460291,0.37735553726553916,1.0,0.016862760833464562,nan,,1.0,1.0,10169,269,0,336,6.4634010791778564,nan,14.0,0.0,6.770914614745931,nan
