algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,noise_norm_honest,noise_norm_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_threshold_honest,balance_threshold_attacker,eps_n_honest,eps_n_attacker,sigma_dp_honest,sigma_dp_attacker,n_dp_norm_honest,n_dp_norm_attacker,sigma_n_honest,sigma_n_attacker,nsr_honest,nsr_attacker,trust_honest,trust_attacker,balance_kept_honest,balance_kept_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,41,5.603548601193294,0.8814354771375656,0.40715917482972147,nan,1.5432527735829353,7.13988095442454,1000.0,nan,nan,0,0,0,51512,176.3795404434204,192.23848546346028,6.318019717931747,119.18856127421061,9.550113162019006,180.16155355709577,2.459066972945452,4.83150566223598,0.7823639194375926,0.8520698080229372,176.3795404434204,192.23848546346028,0.7823639194375926,0.8520698080229372,5859.6842467214,675.6505526569739,0.8211201317608356,0.7160860591133436,56.3125,168.70333333333335,3.882530186519769,1.3791593618010534,0.7214042400068874,0.8485403959426665,120.98723657226563,592.9002274892691
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,42,5.6285761913501275,0.8816054779291153,0.40530084937810895,nan,1.1827117204666138,7.048197836875915,1000.0,nan,nan,0,0,0,50496,182.00877380371094,192.36879552205403,6.093987862269084,122.75414431254069,9.150268313193328,184.31827932751548,2.476131052465168,4.898215099868776,0.8080606792720518,0.8526480882939423,182.00877380371094,192.36879552205403,0.8080606792720518,0.8526480882939423,6036.047352333045,670.0817348522913,0.7701627115408579,0.7023023891448975,51.666666666666664,167.28666666666666,3.929381480907333,1.4028059840847058,0.703632983701681,0.8517738253719443,117.60538259887696,474.48160913937136
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,43,5.669041676915066,0.8819249776005745,0.40358361437916757,nan,1.164400373895963,6.991029114723205,1000.0,nan,nan,0,0,0,51088,170.18154780069986,191.87412831624349,6.281815767288208,126.27435994466146,9.369623563908695,188.34414479585072,2.5667732798718363,4.966516277409501,0.7547271428811921,0.8506623408577327,170.18154780069986,191.87412831624349,0.7547271428811921,0.8506623408577327,5745.80645132895,663.987450742825,0.8397900213797888,0.6923129165172577,53.75,168.14333333333335,4.0066190783944355,1.3915162425812038,0.6979851128581243,0.8469725255509426,119.20883413696289,536.2918252775897
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,44,5.706623236502057,0.8821629786491394,0.40207207947969437,nan,1.2326069005898066,6.907939284642538,1000.0,nan,nan,0,0,0,50228,162.77445547921317,191.76899653116863,6.4738295418875555,129.7659942626953,9.591861764435759,192.2660259493679,2.6209013619632198,5.035407133722006,0.7241221434802616,0.8500493129975789,162.77445547921317,191.76899653116863,0.7241221434802616,0.8500493129975789,5667.369059662414,663.739950962854,0.8756503207342965,0.6801222956180573,26.428571428571427,166.81,4.069604825018493,1.397088777482768,0.6845805893503494,0.8471780094580963,117.34024029541015,477.58713741298624
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,45,5.7445937260623445,0.8823304763436317,0.4006959749758244,nan,1.4019092040903427,6.75249903122584,1000.0,nan,nan,0,0,0,51828,174.10853935690488,192.4894489034017,6.233390471514533,133.2165385691325,9.174252466649913,196.06699807295672,2.673911956721564,5.099855460809519,0.7715689988129225,0.8536745765405429,174.10853935690488,192.4894489034017,0.7715689988129225,0.8536745765405429,6072.61831775445,660.4366814732949,0.7899389372152441,0.661171759168307,62.64705882352941,169.21,4.129478059174337,1.41111395661833,0.6680772545209819,0.849271438302784,121.41335968017579,602.7310316876283
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,46,5.780122080250173,0.8826699775457382,0.39927199348807335,nan,1.4761844532830375,6.62760274251302,1000.0,nan,nan,0,0,0,50710,170.90331813267298,192.8580485534668,6.369525500706264,136.58908213297525,9.312325305149496,199.6949326622542,2.6936462361708187,5.1605422438585995,0.7580432147814632,0.8550364803400767,170.90331813267298,192.8580485534668,0.7580432147814632,0.8550364803400767,5859.866711966824,662.217041558563,0.7992034639630999,0.6455589552720388,59.57142857142857,167.64333333333335,4.173783840783487,1.431362632643118,0.6490622502584799,0.85282490750975,118.1074755859375,479.3683589026733
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,47,5.805959410356326,0.8826824778318405,0.3982586218416691,nan,1.89420897513628,6.479738467534383,1000.0,nan,nan,0,0,0,51032,168.01889038085938,193.45722763061522,6.995214283466339,139.8996268717448,10.159136232126421,203.17595867977226,2.733636469728799,5.220544790245453,0.7444834067970278,0.8574592988353271,168.01889038085938,193.45722763061522,0.7444834067970278,0.8574592988353271,5952.3044293346875,660.7131381559077,0.8088308721780777,0.6280701009432474,72.875,168.16333333333333,4.225781462038792,1.4422270890287752,0.6327651859103859,0.8545248600810854,118.7626388244629,491.6647537628996
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,48,5.8479655745960875,0.8829264774918556,0.39692105606198314,nan,1.2828178405761719,6.341019070943196,1000.0,nan,nan,0,0,0,50604,184.73196411132812,193.80917037963866,6.394177981785366,143.13635396321615,9.224549922924464,206.49541609262565,2.751579605494446,5.277434131466729,0.8181581064079788,0.8590100045366287,184.73196411132812,193.80917037963866,0.8181581064079788,0.8590100045366287,6822.333213959488,666.8279883149551,0.677795627287456,0.6117759204407534,52.42857142857143,167.45666666666668,4.267092321077817,1.4599055638084222,0.6132812557760201,0.8580785280320666,118.8717497253418,495.6094579844059
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,49,5.883788912416105,0.8831609785556793,0.39563304767012597,nan,1.605335247516632,6.307936505476634,1000.0,nan,nan,0,0,0,50428,163.53048400878907,192.63217880249024,6.774776840209961,146.30396825154622,9.708679456321196,209.66274822685295,2.762592776997684,5.334198065177235,0.7252936600776564,0.8540549565821274,163.53048400878907,192.63217880249024,0.7252936600776564,0.8540549565821274,5772.095868026328,664.8718237367691,0.8160913944244385,0.6059122416377067,54.2,167.19,4.305555949905414,1.483475054770549,0.6093578015194565,0.8519441156558246,117.21461212158204,456.64405292232465
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,50,5.130052890615561,0.8821794751286507,0.3981771911680698,nan,1.3725285530090332,5.841322865486145,1000.0,nan,0.0,0,0,50267,399,163.58642360142298,0.0,6.70916257585798,149.68078933715822,9.550765624170513,213.07668747574255,2.8086194389568213,0.0,0.7263200615490616,0.0,163.58642360142298,0.0,0.7263200615490616,0.0,5999.097290338823,0.0,0.8025006651878357,0.0,57.0,167.55666666666667,2.8086194389568213,1.186083174125165,0.8025006651878357,0.7263200615490616,5.725524826049805,209.96840516185884
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,51,5.189122391698059,0.8831214770674706,0.3949421937763691,1.0,1.3717377595603466,28.03087344487508,1000.0,1.0,1.0,528,0,49900,560,162.29420852661133,0.0,6.633358538150787,152.82412689208985,9.380112501125602,216.10583762199636,2.8617945496592405,0.0,0.720348199091526,0.0,162.29420852661133,0.0,0.720348199091526,0.0,6207.874097908976,0.0,0.8004104867577553,0.0,4.0,168.09333333333333,2.8617945496592405,1.1908870391828923,0.8004104867577553,0.720348199091526,6.4917683410644536,248.31496391635903
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,52,5.194253122102357,0.8833664783835411,0.3936947055160999,1.0,1.2109757321221488,163.8037427520752,1000.0,1.0,1.0,345,0,49900,375,155.72218540736608,0.0,6.357707704816546,234.36756942749022,8.930583513755833,329.2128623815941,2.9282439821754953,0.0,0.6899292145397257,0.0,155.72218540736608,0.0,0.6899292145397257,0.0,5864.75834772399,0.0,0.8422633835247585,0.0,4.285714285714286,167.48333333333332,2.9282439821754953,1.1888564786115612,0.8422633835247585,0.6899292145397257,5.450276489257813,205.26654217033965
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,53,5.194253122102357,0.883554479777813,0.39275411441922187,1.0,1.0781603320078417,1232.4734488932293,1000.0,1.0,1.0,10715,0,39725,632,164.99193642356178,0.0,6.265210455114191,1338.1034195963541,8.742178024771762,1867.1261553741351,2.9875349373494924,0.0,0.7311240424849703,0.0,164.99193642356178,0.0,0.7311240424849703,0.0,6317.791864962427,0.0,0.7596650665456598,0.0,8.363636363636363,134.21666666666667,2.9875349373494924,1.19323059457274,0.7596650665456598,0.7311240424849703,9.074556503295899,347.4785525729335
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,54,5.194253122102357,0.8837374773621559,0.39175293073058126,1.0,1.2441426949067549,11471.89491373698,1000.0,1.0,1.0,2092,0,48226,514,163.19199163263494,0.0,6.534268422560259,12246.271126302083,9.057026878764828,16974.326670238162,3.0323132397953345,0.0,0.724088969792872,0.0,163.19199163263494,0.0,0.724088969792872,0.0,6573.506947192539,0.0,0.757458359003067,0.0,8.727272727272727,162.14666666666668,3.0323132397953345,1.2110303668612519,0.757458359003067,0.724088969792872,8.975559539794922,361.54288209558973
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,55,5.2556692818742485,0.883937977552414,0.39093774870038034,1.0,1.26213538646698,92386.91408854167,1000.0,1.0,1.0,5848,0,44329,325,154.9553737640381,0.0,6.250871181488037,100070.83639322917,8.60664595516888,137784.67581044018,3.069983066832442,0.0,0.6859875317685196,0.0,154.9553737640381,0.0,0.6859875317685196,0.0,6244.010559824408,0.0,0.8110100403428078,0.0,6.0,148.68666666666667,3.069983066832442,1.2322292985228527,0.8110100403428078,0.6859875317685196,6.198214950561524,249.76042239297632
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,56,5.428565371195258,0.8841309767961502,0.3899865557253361,1.0,0.8777583837509155,1029869.7675,1000.0,1.0,1.0,876,0,49302,302,157.05055491129556,0.0,6.165507713953654,1097832.1955208334,8.432705587547993,1501530.1446151435,3.098314438041724,0.0,0.696392569890929,0.0,157.05055491129556,0.0,0.696392569890929,0.0,6559.3088093947545,0.0,0.7808446784814199,0.0,4.0,165.26666666666668,3.098314438041724,1.2376116545357487,0.7808446784814199,0.696392569890929,4.711516647338867,196.77926428184261
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,57,5.459918859510238,0.8842519786953926,0.3891594322025776,1.0,1.0588511228561401,10011163.86,1000.0,1.0,1.0,1974,0,48672,890,149.85028185163225,0.0,6.234603813716343,10782948.26,8.47055090701596,14650090.830648053,3.225159308280599,0.0,0.6645380937613157,0.0,149.85028185163225,0.0,0.6645380937613157,0.0,6172.0839203814,0.0,0.8380688897200993,0.0,10.285714285714286,164.72666666666666,3.225159308280599,1.2258263455849971,0.8380688897200993,0.6645380937613157,10.489519729614258,432.04587442669805
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,58,5.459918859510238,0.8843079802393913,0.38850362733006477,1.0,1.146052570719468,117205956.93333334,1000.0,1.0,1.0,1244,0,49723,1297,156.68594681589227,0.0,6.279678194146407,124966729.95333333,8.475101108683035,168656042.36905527,3.3621615447977797,0.0,0.6955084587535468,0.0,156.68594681589227,0.0,0.6955084587535468,0.0,6477.819201528848,0.0,0.7653774995552866,0.0,12.105263157894736,169.3,3.3621615447977797,1.2067619572435642,0.7653774995552866,0.6955084587535468,14.885164947509766,615.3928241452406
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,59,5.459918859510238,0.884428975880146,0.3878400532901287,1.0,1.0572283367315929,1180970356.48,1000.0,1.0,1.0,956,0,49735,867,157.91787592569986,0.0,6.27156929175059,1275594367.52,8.407917232723914,1710112950.3176172,3.4384093363637294,0.0,0.6997718590140881,0.0,157.91787592569986,0.0,0.6997718590140881,0.0,6446.589967092845,0.0,0.7445201973120371,0.0,6.333333333333333,168.42,3.4384093363637294,1.199793793053322,0.7445201973120371,0.6997718590140881,9.475072555541992,386.7953980255706
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,60,5.459918859510238,0.8845874789357185,0.3871952910721302,1.0,1.6289085414674547,14192195365.973333,1000.0,1.0,1.0,637,0,49780,569,153.52454460991754,0.0,6.5262711313035755,15151980371.626667,8.691245524817798,20178380417.78129,3.4729896553650654,0.0,0.6811914742151994,0.0,153.52454460991754,0.0,0.6811914742151994,0.0,6190.517154577008,0.0,0.7587882081667582,0.0,5.777777777777778,167.65666666666667,3.4729896553650654,1.2279639248749459,0.7587882081667582,0.6811914742151994,6.908604507446289,278.5732719559653
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,61,5.4798301470483946,0.8846779760718345,0.3867000749707222,1.0,1.3683315859391139,145124999014.4,1000.0,1.0,1.0,762,0,49779,757,148.26644662710336,0.0,6.531784754533034,156610603028.48,8.640790479658452,207177587522.75418,3.5560802026290617,0.0,0.6585079749744897,0.0,148.26644662710336,0.0,0.6585079749744897,0.0,6346.713954725141,0.0,0.7961135873427758,0.0,8.923076923076923,168.06666666666666,3.5560802026290617,1.2302825374412754,0.7961135873427758,0.6585079749744897,9.637319030761718,412.53640705713406
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,62,5.603466228648526,0.8846539756655694,0.3863088026642799,1.0,1.2036874724758997,1689282978201.6,1000.0,1.0,1.0,579,0,49780,513,141.55059644911023,0.0,6.418534331851536,1806562816914.7734,8.434555141233623,2373992707299.9644,3.642067209019999,0.0,0.6267025586552911,0.0,141.55059644911023,0.0,0.6267025586552911,0.0,6310.0548941723755,0.0,0.8640437523523966,0.0,6.0,167.46333333333334,3.642067209019999,1.2121441448720343,0.8640437523523966,0.6267025586552911,6.369776840209961,283.95247023775687
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,63,5.603466228648526,0.8848459777235985,0.3857250736653805,1.0,1.314453823999925,17262559360122.88,1000.0,1.0,1.0,558,0,49780,536,149.90838900479403,0.0,6.557814858176491,18605012465090.56,8.560323320023473,24286279121720.785,3.7054063508138824,0.0,0.6646631430056995,0.0,149.90838900479403,0.0,0.6646631430056995,0.0,6522.82684893228,0.0,0.7548179870302026,0.0,8.909090909090908,167.39333333333335,3.7054063508138824,1.2242835672700827,0.7548179870302026,0.6646631430056995,8.244961395263672,358.7554766912754
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,64,5.603466228648526,0.8847284790873527,0.3855647517740726,1.0,1.8290971432413374,196682456226420.06,1000.0,1.0,1.0,1027,0,49780,1037,149.17277199881417,0.0,7.058781896318708,210414274621385.38,9.15304259368428,272841808433425.6,3.7774529819902614,0.0,0.6608352689118996,0.0,149.17277199881417,0.0,0.6608352689118996,0.0,6442.371945672389,0.0,0.7497372073786599,0.0,9.285714285714286,168.95666666666668,3.7774529819902614,1.2380859860118034,0.7497372073786599,0.6608352689118996,10.442094039916991,450.9660361970673
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,65,5.842875470506136,0.8849234786629677,0.3849827879667282,1.0,1.2252275943756104,1988212502242700.0,1000.0,1.0,1.0,640,0,49780,640,142.7339007059733,0.0,6.52726682027181,2141823118459535.2,8.407595124765185,2758824191611624.5,3.8287155134339104,0.0,0.6323389311745286,0.0,142.7339007059733,0.0,0.6323389311745286,0.0,6413.391706793912,0.0,0.7962720096111298,0.0,10.0,167.66666666666666,3.8287155134339104,1.260151463742836,0.7962720096111298,0.6323389311745286,8.564034042358399,384.8035024076347
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,66,5.842875470506136,0.8850674793124199,0.3846335791051388,1.0,1.1936717107892036,2.2505122948832732e+16,1000.0,1.0,1.0,520,0,49780,440,145.54194259643555,0.0,6.428680181503296,2.407804014896524e+16,8.225587902362534,3.0808195488053356e+16,3.8580149354377937,0.0,0.6467630045813704,0.0,145.54194259643555,0.0,0.6467630045813704,0.0,6451.570841719122,0.0,0.7570192515850067,0.0,5.0,167.26666666666668,3.8580149354377937,1.2810452706409614,0.7570192515850067,0.6467630045813704,5.8216777038574214,258.0628336687649
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,67,6.060769043005112,0.8850444775819778,0.384430014193058,1.0,1.3292792992932456,2.284071196329701e+17,1000.0,1.0,1.0,822,0,49780,842,141.73270961216517,0.0,6.738775219236102,2.4603568396403648e+17,8.565067712140726,3.127144361099065e+17,3.9911314830633855,0.0,0.6291932276460904,0.0,141.73270961216517,0.0,0.6291932276460904,0.0,6372.876059638058,0.0,0.8144594303199223,0.0,10.0,168.27333333333334,3.9911314830633855,1.218809133767858,0.8144594303199223,0.6291932276460904,9.921289672851563,446.1013241746639
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,68,6.060769043005112,0.8850619775056839,0.3843515096604824,1.0,1.8674424290657043,2.5667952426834007e+18,1000.0,1.0,1.0,682,0,49780,642,138.95426524769175,0.0,7.394071752374822,2.746839047442345e+18,9.335513141957925,3.468069134980351e+18,4.080784834464217,0.0,0.6154237044992642,0.0,138.95426524769175,0.0,0.6154237044992642,0.0,6189.410469927579,0.0,0.8198936039751227,0.0,7.2727272727272725,167.80666666666667,4.080784834464217,1.2011847974928798,0.8198936039751227,0.6154237044992642,7.642484588623047,340.41757584601686
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,69,6.480461563992518,0.88516197681427,0.3838831616938114,1.0,0.9982631405194601,inf,1000.0,1.0,1.0,456,0,49780,356,142.4828109741211,0.0,6.39794921875,inf,8.024168246418803,inf,4.100236711745053,0.0,0.6322781268405542,0.0,142.4828109741211,0.0,0.6322781268405542,0.0,6456.830156943459,0.0,0.7450688779354095,0.0,3.3333333333333335,167.05333333333334,4.100236711745053,1.2152737411358763,0.7450688779354095,0.6322781268405542,4.2744843292236325,193.70490470830376
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,70,6.480461563992518,0.8852484768629074,0.38362750262022016,1.0,1.9130438327789308,nan,1000.0,1.0,1.0,50119,215,0,24,137.9292724609375,0.0,6.86165075302124,nan,8.54855185199639,nan,4.140096169491073,0.0,0.6123189559703756,0.0,137.9292724609375,0.0,0.6123189559703756,0.0,6596.774780731088,0.0,0.802282452583313,0.0,4.0,0.013333333333333334,4.140096169491073,1.2115568974509339,0.802282452583313,0.6123189559703756,3.4482318115234376,164.9193695182772
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,71,6.480461563992518,0.885279478430748,0.3833633379638195,1.0,1.2239303787549336,nan,1000.0,1.0,1.0,49979,78,0,7,137.0903116861979,0.0,6.415436903635661,nan,7.93953161429992,nan,4.154673510731686,0.0,0.6076240707754461,0.0,137.0903116861979,0.0,0.6076240707754461,0.0,7029.6058727805785,0.0,0.8087016344070435,0.0,2.0,0.0033333333333333335,4.154673510731686,1.2179027459808216,0.8087016344070435,0.6076240707754461,2.056354675292969,105.44408809170868
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,72,6.480461563992518,0.8852924764156341,0.38322730794548987,1.0,1.6511794593599107,nan,1000.0,1.0,1.0,50436,530,0,56,137.28736368815103,0.0,6.870214303334554,nan,8.445855213236525,nan,4.207340710649308,0.0,0.6078428793609791,0.0,137.28736368815103,0.0,0.6078428793609791,0.0,6516.580388475499,0.0,0.7913468811247084,0.0,5.555555555555555,0.02,4.207340710649308,1.2333536988933913,0.7913468811247084,0.6078428793609791,6.1779313659667965,293.24611748139745
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,73,6.480461563992518,0.885222974717617,0.38325339660048485,1.0,1.7513446052869162,nan,1000.0,1.0,1.0,50610,702,0,168,140.89192911783854,0.0,7.205501461029053,nan,8.79918121397366,nan,4.292377819920942,0.0,0.624193654182912,0.0,140.89192911783854,0.0,0.624193654182912,0.0,6470.719141720869,0.0,0.7437735815842946,0.0,10.666666666666666,0.02666666666666667,4.292377819920942,1.2407615983817923,0.7437735815842946,0.624193654182912,10.56689468383789,485.3039356290652
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,74,6.480461563992518,0.8854119783639908,0.3829708057641983,1.0,1.2880328059196473,nan,1000.0,1.0,1.0,50256,356,0,8,135.85298767089844,0.0,6.460414791107178,nan,7.8368792905349824,nan,4.326520401166654,0.0,0.6002290721471661,0.0,135.85298767089844,0.0,0.6002290721471661,0.0,6744.022830481927,0.0,0.7869838118553162,0.0,1.6,0.0,4.326520401166654,1.2450892503636883,0.7869838118553162,0.6002290721471661,3.396324691772461,168.6005707620481
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,75,6.480461563992518,0.8853569787740707,0.3829232865571976,1.0,1.6855101341551,nan,1000.0,1.0,1.0,50370,470,0,92,141.73301141912287,0.0,6.997311895543879,nan,8.431768818595645,nan,4.3815058483931715,0.0,0.6288495591124408,0.0,141.73301141912287,0.0,0.6288495591124408,0.0,6903.424205335957,0.0,0.7288110879334536,0.0,8.363636363636363,0.0,4.3815058483931715,1.2466350458749813,0.7288110879334536,0.6288495591124408,7.795315628051758,379.6883312934775
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,76,6.480461563992518,0.8853119766712189,0.38293788269162177,1.0,1.7804329205643048,nan,1000.0,1.0,1.0,50378,478,0,86,135.86664511940697,0.0,7.075497410514138,nan,8.469331616269455,nan,4.448526991384667,0.0,0.6028696845609793,0.0,135.86664511940697,0.0,0.6028696845609793,0.0,6381.168360319509,0.0,0.816821347583424,0.0,7.818181818181818,0.0,4.448526991384667,1.2242141921759453,0.816821347583424,0.6028696845609793,7.4726654815673825,350.96425981757307
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,77,6.480461563992518,0.8853079774975776,0.38297219946980476,1.0,1.866924238204956,nan,1000.0,1.0,1.0,50692,792,0,158,135.71347147623698,0.0,7.13100118637085,nan,8.479053465794609,nan,4.5247972632757865,0.0,0.6017467465334934,0.0,135.71347147623698,0.0,0.6017467465334934,0.0,6682.884442954279,0.0,0.7658200065294901,0.0,10.533333333333333,0.0,4.5247972632757865,1.2313233910082366,0.7658200065294901,0.6017467465334934,10.178510360717773,501.2163332215709
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,78,6.480461563992518,0.8852459761500359,0.3829622548818588,1.0,2.126699447631836,nan,1000.0,1.0,1.0,50296,396,0,32,135.2710222516741,0.0,7.84184319632394,nan,9.262318749220881,nan,4.551527808634312,0.0,0.6002290721471661,0.0,135.2710222516741,0.0,0.6002290721471661,0.0,6640.248595340342,0.0,0.7942860807691302,0.0,4.571428571428571,0.0,4.551527808634312,1.2392939563905019,0.7942860807691302,0.6002290721471661,4.734485778808594,232.40870083691195
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,79,6.480461563992518,0.885326477587223,0.3828205582499504,1.0,1.2982507795095444,nan,1000.0,1.0,1.0,50141,241,0,26,135.58297475179037,0.0,6.8615983327229815,nan,8.05066144337655,nan,4.606991974550493,0.0,0.6017724557658409,0.0,135.58297475179037,0.0,0.6017724557658409,0.0,7143.296995057975,0.0,0.780130664507548,0.0,4.333333333333333,0.0,4.606991974550493,1.19743133435022,0.780130664507548,0.6017724557658409,4.067489242553711,214.29890985173924
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,80,6.480461563992518,0.885339977145195,0.38293785497546196,1.0,1.553126151745136,nan,1000.0,1.0,1.0,50486,586,0,132,135.91934438852164,0.0,7.298558418567364,nan,8.506444326539203,nan,4.6564816803549345,0.0,0.6028248179535497,0.0,135.91934438852164,0.0,0.6028248179535497,0.0,6798.267423560026,0.0,0.7582604518303504,0.0,10.153846153846153,0.0,4.6564816803549345,1.2071222117760698,0.7582604518303504,0.6028248179535497,8.834757385253907,441.88738253140167
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,81,6.480461563992518,0.885338476896286,0.38281123027205466,1.0,1.5527268648147583,nan,1000.0,1.0,1.0,50358,458,0,40,135.66664123535156,0.0,6.7983468770980835,nan,7.870802212525893,nan,4.685655985128988,0.0,0.6019215638454045,0.0,135.66664123535156,0.0,0.6019215638454045,0.0,7022.258079399175,0.0,0.7571359276771545,0.0,5.0,0.0,4.685655985128988,1.2078972017549168,0.7571359276771545,0.6019215638454045,5.426665649414063,280.890323175967
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,82,6.480461563992518,0.8853604784607887,0.3827940584719181,1.0,1.5463297367095947,nan,1000.0,1.0,1.0,49991,91,0,6,135.021728515625,0.0,6.720108509063721,nan,7.728525923002683,nan,4.693293649824685,0.0,0.6002290721471661,0.0,135.021728515625,0.0,0.6002290721471661,0.0,6861.798315218713,0.0,0.7706080873807272,0.0,2.0,0.0,4.693293649824685,1.2133784539047947,0.7706080873807272,0.6002290721471661,2.025325927734375,102.9269747282807
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,83,6.480461563992518,0.885398979485035,0.3828857600688934,1.0,1.9002439737319947,nan,1000.0,1.0,1.0,50380,480,0,70,135.80753021240236,0.0,7.398888206481933,nan,8.452624011893164,nan,4.7473996106610175,0.0,0.6019292552525071,0.0,135.80753021240236,0.0,0.6019292552525071,0.0,7003.699146670086,0.0,0.7670445740222931,0.0,7.0,0.0,4.7473996106610175,1.210013078553563,0.7670445740222931,0.6019292552525071,6.790376510620117,350.18495733350426
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,84,6.480461563992518,0.8853789782524109,0.3828547601401806,1.0,1.5827129312923975,nan,1000.0,1.0,1.0,50370,470,0,30,135.62902178083147,0.0,7.027582509177072,nan,7.975092748611631,nan,4.784443100077505,0.0,0.6002290721471661,0.0,135.62902178083147,0.0,0.6002290721471661,0.0,7234.475903657102,0.0,0.7182386602674212,0.0,4.285714285714286,0.0,4.784443100077505,1.206311551037049,0.7182386602674212,0.6002290721471661,4.747015762329101,253.20665662799854
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,85,6.900154084979923,0.8853174787759781,0.38300423085689544,1.0,2.032123953104019,nan,1000.0,1.0,1.0,50437,537,0,42,135.4021396636963,0.0,7.4986801743507385,nan,8.453164561081959,nan,4.8281927773392725,0.0,0.6002290721471661,0.0,135.4021396636963,0.0,0.6002290721471661,0.0,7080.133875321611,0.0,0.7798379957675934,0.0,5.25,0.0,4.8281927773392725,1.197371049977104,0.7798379957675934,0.6002290721471661,5.416085586547852,283.20535501286446
noise-game,scale,mnist,42,500,300,1.1,1.0,0.05,iid,1.0,50,86,6.900154084979923,0.8853584769368171,0.382980298101902,1.0,1.5935594201087953,nan,1000.0,1.0,1.0,50018,118,0,20,135.36962280273437,0.0,7.395093822479248,nan,8.281001903608054,nan,4.849823757123183,0.0,0.6002290721471661,0.0,135.36962280273437,0.0,0.6002290721471661,0.0,7452.211598131153,0.0,0.7552899122238159,0.0,4.0,0.0,4.849823757123183,1.1990264056632725,0.7552899122238159,0.6002290721471661,3.3842405700683593,186.30528995327882
