algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,balance_threshold_honest,balance_threshold_attacker,balance_local_norm_honest,balance_local_norm_attacker,balance_kept_honest,balance_kept_attacker
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,14,0.0,0.7433969807624817,0.7686831138531367,nan,0.05818248926351468,0.05858620775863528,,nan,nan,0,0,0,30632,9.694454236032634,9.678237880928236,5.357014444139269,5.348053522109986,42.55555555555556,151.245
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,15,0.0,0.74640764772892,0.7542942931254705,nan,0.05584379735092322,0.05619300140067935,,nan,nan,0,0,0,31250,9.662958732543409,9.645883130965617,5.3753268122673035,5.365827968120575,45.8125,152.585
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,16,0.0,0.7491483145952225,0.7417074686288834,nan,0.05370470609515905,0.054066772125661376,,nan,nan,0,0,0,31002,9.627207218042374,9.612276932741532,5.391261100769043,5.382900102138519,53.09090909090909,152.09
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,17,0.0,0.7519893143574397,0.730176950097084,nan,0.05173629261553288,0.05169634588062763,,nan,nan,0,0,0,31054,9.599405384762957,9.577647608185211,5.41164967417717,5.399383761882782,40.125,152.06
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,18,0.0,0.7545436477661133,0.7199449680248896,nan,0.049801033698022364,0.05040808543562889,,nan,nan,0,0,0,30858,9.557770948429011,9.541963034087507,5.424219518899918,5.4152482223510745,35.0,151.49
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,19,0.0,0.7565056471029917,0.7106263424952824,nan,0.04844943611572186,0.048696527928113936,,nan,nan,0,0,0,31020,9.519282295882952,9.505387135534656,5.438512628728693,5.430574109554291,53.81818181818182,152.14
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,20,0.0,0.7586963133017222,0.7019819204012553,nan,0.04707624127467473,0.047430712152272465,,nan,nan,0,0,0,30732,9.48995803892676,9.468011851196927,5.458025042215983,5.445402979850769,32.333333333333336,151.235
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,21,0.0,0.7604153154293696,0.6945565623044968,nan,0.04594136585791906,0.04598853262141347,,nan,nan,0,0,0,30810,9.451886094207836,9.430048058801855,5.472490390141805,5.459846518039703,40.833333333333336,151.6
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,22,0.0,0.7623769797881444,0.6869123522440592,nan,0.04471612095832825,0.04493153396993876,,nan,nan,0,0,0,31378,9.418698479815689,9.391434729317421,5.4897519161826684,5.473861055374146,43.68421052631579,152.74
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,23,0.0,0.7641889810562134,0.6804568040370941,nan,0.043559642049173515,0.04392613107338548,,nan,nan,0,0,0,30674,9.383886616936756,9.352267056004221,5.506046478564922,5.487493529319763,33.07692307692308,151.22
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,24,0.0,0.7658606475591659,0.6742581760883332,nan,0.04266542769968509,0.04289057133719325,,nan,nan,0,0,0,30930,9.339841544241775,9.312608975822249,5.516859531402588,5.500773792266846,38.13333333333333,151.79
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,25,0.0,0.7672049790620804,0.668935530980428,nan,0.04213224227229754,0.04214797716587782,,nan,nan,0,0,0,30858,9.31158053902861,9.272607986211348,5.536956588427226,5.513782291412354,42.833333333333336,151.72
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,26,0.0,0.7685506461064021,0.6633809560537338,nan,0.041283266904453435,0.04159780584275723,,nan,nan,0,0,0,30894,9.268394980680517,9.232201939020909,5.548141699570876,5.526476230621338,41.46153846153846,151.775
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,27,0.0,0.7702089784542719,0.6584800748030345,nan,0.04059199847280979,0.04109874399378896,,nan,nan,0,0,0,31368,9.23141399618855,9.191480575249633,5.5629676650552184,5.538903276920319,48.411764705882355,152.725
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,28,0.0,0.7715599805116653,0.6536653643846512,nan,0.04019326083362103,0.04016774145886302,,nan,nan,0,0,0,31238,9.181955955211695,9.150412736336978,5.570174609913545,5.551039118766784,43.64705882352941,152.48
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,29,0.0,0.7727173137664795,0.6494392216205597,nan,0.039321306869387625,0.03940073519945145,,nan,nan,0,0,0,31418,9.152005503187164,9.1090932619495,5.589142382144928,5.5629358172416685,51.0,153.01
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,30,0.0,0.7739953142404556,0.6452257863680522,nan,0.03843812018632889,0.039022529311478135,,nan,nan,0,0,0,31504,9.11649198088455,9.067648017779533,5.604694583199241,5.574665982723236,42.36363636363637,152.86
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,31,0.0,0.7750903139511744,0.6413571910063426,nan,0.03817081185678641,0.0385620591416955,,nan,nan,0,0,0,30888,9.072393591245008,9.025954664712032,5.614891608556111,5.5861506223678585,43.833333333333336,151.81
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,32,0.0,0.7760136467218399,0.637853571176529,nan,0.03802786561350028,0.038217578418552875,,nan,nan,0,0,0,30856,9.027982241677659,8.984102677298512,5.624779297755315,5.597440645694733,40.15384615384615,151.67
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,33,0.0,0.777147313952446,0.6343068420886994,nan,0.037370921211938066,0.03759048033505678,,nan,nan,0,0,0,30810,8.994175430871257,8.942124666039716,5.641199270884196,5.60855272769928,40.833333333333336,151.6
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,34,0.0,0.77808531443278,0.6310685422023138,nan,0.03676133010536432,0.03704794388264418,,nan,nan,0,0,0,32356,8.95101621895242,8.90005241022528,5.651682128076968,5.619503519535065,58.69565217391305,155.03
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,35,0.0,0.7789203151067098,0.6280458933115005,nan,0.03654017517343164,0.03666303195059299,,nan,nan,0,0,0,30774,8.92758911447284,8.857897652120068,5.67459503809611,5.630297431945801,40.0,151.47
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,36,0.0,0.7793923153479894,0.6256141769886017,nan,0.0359509165212512,0.03624556619673967,,nan,nan,0,0,0,30930,8.870992648995758,8.815629912553238,5.676337321599324,5.640912022590637,45.666666666666664,151.91
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,37,0.0,0.7803846476475398,0.6231304742892583,nan,0.03597431144366662,0.035802697408944366,,nan,nan,0,0,0,30268,8.831027615629564,8.773337020693452,5.6885622631419785,5.651400501728058,20.636363636363637,150.205
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,38,0.0,0.7811863156159718,0.6202424931526184,nan,0.0355507008669277,0.03573888693936169,,nan,nan,0,0,0,31402,8.798834870839165,8.730989696619817,5.7057368357976275,5.66174161195755,38.375,152.405
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,39,0.0,0.7819246468941371,0.6177452635765076,nan,0.03520990679661433,0.034951249780133364,,nan,nan,0,0,0,30658,8.755666250139704,8.688600663814764,5.715721570528471,5.671940982341766,33.07692307692308,151.14
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,40,0.0,0.7825986476739247,0.6156502431631088,nan,0.03493958550194899,0.035116750989109276,,nan,nan,0,0,0,31066,8.703386712244084,8.646199696125015,5.719597180684407,5.682015638351441,42.733333333333334,152.125
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,41,0.0,0.7835913141568501,0.6132850577433904,nan,0.03463421840841571,0.03466804434545338,,nan,nan,0,0,0,31426,8.664596596915445,8.603783575991887,5.732193034628163,5.691961274147034,39.43478260869565,152.595
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,42,0.0,0.7838089789946874,0.6115290069580078,nan,0.03427014320467909,0.03420051796361804,,nan,nan,0,0,0,31316,8.64026758528912,8.561404377277912,5.754332440240042,5.701810326576233,53.714285714285715,152.82
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,43,0.0,0.7846966483195623,0.6091830297311147,nan,0.03410438635076086,0.03424139606766403,,nan,nan,0,0,0,31224,8.596314109098406,8.519026999577626,5.763354433907403,5.711537690162658,41.388888888888886,152.395
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,44,0.0,0.7853569815556208,0.6071941159168879,nan,0.033866862213859955,0.03414916626177728,,nan,nan,0,0,0,31312,8.553966420849191,8.47669243119028,5.77332345644633,5.721168968677521,43.833333333333336,152.615
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,45,0.0,0.7857556474208832,0.605503161350886,nan,0.03334988122805953,0.033731951816007494,,nan,nan,0,0,0,31786,8.514089380068292,8.434361401303292,5.784846646445138,5.73067595243454,50.38095238095238,153.64
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,46,0.0,0.7864386465152104,0.6038178306818008,nan,0.03288261763751507,0.03354596115648747,,nan,nan,0,0,0,30978,8.471022480485702,8.392083342241614,5.794083855368874,5.740090374946594,50.72727272727273,152.1
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,47,0.0,0.7867903125286102,0.6022658814986547,nan,0.03287474907313784,0.0331090456712991,,nan,nan,0,0,0,31756,8.42522866112887,8.349851852201608,5.8013081550598145,5.749406406879425,58.294117647058826,153.825
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,48,0.0,0.7874619785944621,0.600642312169075,nan,0.03282361188282569,0.03310699564404786,,nan,nan,0,0,0,30596,8.390432168849971,8.307688210899219,5.815992875532671,5.758637275695801,34.54545454545455,151.08
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,49,0.0,0.7878546464443207,0.5991790461540222,nan,0.032225720044225456,0.03265271360054612,,nan,nan,0,0,0,30688,8.34066734801727,8.265576034418391,5.820169492201372,5.7677703070640565,38.81818181818182,151.305
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,50,0.0,0.7880129786332448,0.5988093497355779,nan,0.03204863726471861,0.6587523123621941,,nan,0.0,0,0,30411,605,8.308220740098282,7.980474953439764,5.836307355335781,5.606074528694153,43.214285714285715,152.055
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,51,0.0,0.7849236462513606,0.6171576589345932,nan,0.03219927950451772,3.3300654125213622,,nan,0.0,0,0,30384,530,8.273063729725896,9.176261690368019,5.85048398104581,6.489200830459595,48.18181818181818,151.92
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,52,0.0,0.7886433134476344,0.5970105795065562,1.0,0.038260903699944414,22.36212083339691,,1.0,1.0,4999,0,25401,580,8.222978959532574,34.793921057393234,5.853962017939641,24.769890975952148,6.153846153846154,129.505
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,53,0.0,0.7890833147366841,0.5955066114664078,1.0,0.03200263744841019,188.72343158721924,,1.0,1.0,5626,0,24729,551,8.188766312299359,283.1122289160733,5.868599812189738,202.89654266357422,8.0,125.92
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,54,0.0,0.7896076472600301,0.5942325359582901,1.0,0.032054584436118604,1784.8569589233398,,1.0,1.0,1101,0,29427,766,8.147685914914316,2646.5987834612833,5.878216715419994,1909.4110119628906,8.117647058823529,150.275
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,55,0.0,0.7897319799661636,0.5933629419406256,1.0,0.031353975652406614,15094.553940429687,,1.0,1.0,955,0,29359,498,8.094015558340946,22434.852181011905,5.878555811368502,16294.079213867188,6.461538461538462,148.865
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,56,0.0,0.7904373145103455,0.5917858366171519,1.0,0.031495430084566275,153224.8079296875,,1.0,1.0,308,0,29900,358,8.065533954088645,224529.54766411666,5.897053003311157,164163.0487109375,5.0,151.04
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,57,0.0,0.7905163123210271,0.5911921989917756,1.0,0.031222185672571262,1457100.07625,,1.0,1.0,456,0,29900,700,8.026900621370599,2135534.75507115,5.908062624931335,1571823.754375,12.2,151.78
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,58,0.0,0.7910569779078166,0.5899485198656718,1.0,0.03086399455865224,15624121.57,,1.0,1.0,785,0,29900,1091,7.9964481914678265,22602918.332266208,5.925017376740773,16747771.095,12.75,153.425
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,59,0.0,0.7912079801162084,0.5893060866991678,1.0,0.03066823853800694,155407466.52,,1.0,1.0,443,0,29900,559,7.959401349713959,224749639.42487592,5.937015755971273,167643531.44,7.733333333333333,151.715
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,60,0.0,0.7914546485741933,0.5886667569478353,1.0,0.030767717404911916,1723616983.68,,1.0,1.0,467,0,29900,537,7.904290970011572,2461346273.5520396,5.935345609982808,1848229127.04,5.833333333333333,151.835
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,61,0.0,0.7917433120807011,0.5879148586591085,1.0,0.030872772025565307,17841927398.4,,1.0,1.0,372,0,29900,530,7.872539036969785,25427870191.608116,5.951044708490372,19221548682.24,9.875,151.36
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,62,0.0,0.7922746473550797,0.5867405261596044,1.0,0.030407808317492405,198179298017.28,,1.0,1.0,592,0,29900,720,7.826156582935317,279188153488.0457,5.955554723739624,212456818196.48,8.0,152.46
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,63,0.0,0.7925129818916321,0.5859973462422688,1.0,0.030085616869231065,2016536876154.88,,1.0,1.0,641,0,29900,829,7.803490117941203,2836724691313.274,5.978026942202919,2173132326174.72,9.894736842105264,152.705
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,64,0.0,0.7927833112080892,0.5853801401456197,1.0,0.03024583471318086,22433813013463.04,,1.0,1.0,1008,0,29900,1162,7.738004443477728,31166454174149.92,5.9675113624996605,24035417758105.6,8.555555555555555,154.54
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,65,0.0,0.7931569788853328,0.5844555209080379,1.0,0.029956082788606484,227157335322132.47,,1.0,1.0,734,0,29900,914,7.716505940085739,315149722122218.7,5.990737237428364,244667624225505.28,9.473684210526315,153.17
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,66,0.0,0.793548645178477,0.5837618696689606,1.0,0.029677184751878184,2524497281160315.0,,1.0,1.0,554,0,29900,692,7.673347982859635,3459472711182415.5,5.997078955173492,2703739103005901.0,8.625,152.27
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,67,0.0,0.7934839793046315,0.5835884149869283,1.0,0.0294542389921844,2.5696414048463092e+16,,1.0,1.0,554,0,29900,776,7.646414972162022,3.5179723946106436e+16,6.01600284576416,2.7678502951185284e+16,11.1,152.27
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,68,0.0,0.7938733130693436,0.5829247113068898,1.0,0.02944435223316153,2.879007597455737e+17,,1.0,1.0,798,0,29900,1018,7.607654143877026,3.8922811949416326e+17,6.025543508075533,3.082830691595138e+17,10.476190476190476,153.49
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,69,0.0,0.7939403136571248,0.5825303115447362,1.0,0.029068433145682016,2.919301464675152e+18,,1.0,1.0,317,0,29900,345,7.564016097831795,3.9445734328655575e+18,6.031053860982259,3.145145981250778e+18,3.111111111111111,151.085
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,70,0.0,0.7941859781742096,0.5818645290533702,1.0,0.029369880482554435,inf,,1.0,1.0,147,0,29900,185,7.529976329032545,inf,6.0440725684165955,inf,4.75,150.235
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,71,0.0,0.794331978559494,0.5815958875417709,1.0,0.029443152099847793,nan,,1.0,1.0,30181,281,0,58,7.476455748779358,nan,6.041254377365112,nan,5.8,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,72,0.0,0.794629314939181,0.5812157066663106,1.0,0.029201585880170265,nan,,1.0,1.0,30441,541,0,108,7.4616663978527304,nan,6.069633674621582,nan,7.2,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,73,0.0,0.794761313199997,0.5810146101315816,1.0,0.029133102409541606,nan,,1.0,1.0,30518,618,0,206,7.415099591193828,nan,6.072100305557251,nan,10.3,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,74,0.0,0.7948573130369186,0.5806596571207047,1.0,0.028814942464232444,nan,,1.0,1.0,30546,646,0,128,7.380256062342858,nan,6.083992576599121,nan,8.533333333333333,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,75,0.0,0.7949079795678456,0.5803068953752518,1.0,0.029059508095184962,nan,,1.0,1.0,30444,544,0,104,7.341316330519078,nan,6.092372928346906,nan,7.428571428571429,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,76,0.0,0.795509979724884,0.5796472972631455,1.0,0.02873586840927601,nan,,1.0,1.0,30489,589,0,122,7.303239994469511,nan,6.10131448507309,nan,7.625,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,77,0.0,0.7954303133487701,0.5797615067164104,1.0,0.028446285333484412,nan,,1.0,1.0,30241,341,0,186,7.255848724737838,nan,6.102269088520723,nan,10.941176470588236,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,78,0.0,0.7958413141965867,0.5791014407078425,1.0,0.028366195739557346,nan,,1.0,1.0,30513,613,0,48,7.222145766969519,nan,6.1145525412126025,nan,4.363636363636363,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,79,0.0,0.7959003120660781,0.5791082882881164,1.0,0.028232816035548846,nan,,1.0,1.0,30375,475,0,148,7.182013759001461,nan,6.121247798204422,nan,9.25,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,80,0.0,0.7958789795637131,0.5792249927918116,1.0,0.02823419760291775,nan,,1.0,1.0,30373,473,0,152,7.152332034274966,nan,6.136725425720215,nan,9.5,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,81,0.0,0.7959619808197022,0.5789485313495,1.0,0.028170489786813656,nan,,1.0,1.0,30529,629,0,86,7.139206911463404,nan,6.166436876569476,nan,6.142857142857143,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,82,0.0,0.796260312795639,0.5785633883873622,1.0,0.027767118041714032,nan,,1.0,1.0,30012,112,0,12,7.09762828519843,nan,6.17153034210205,nan,2.4,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,83,0.0,0.7962636442979177,0.5788835475842158,1.0,0.028060721457004546,nan,,1.0,1.0,30394,494,0,114,7.042716636974818,nan,6.164745171864827,nan,7.6,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,84,0.0,0.7964149810870489,0.5784425489107767,1.0,0.02767351008330782,nan,,1.0,1.0,30661,761,0,86,7.015330742823118,nan,6.181848560060773,nan,6.142857142857143,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,85,0.0,0.7966193133592605,0.5782745796442031,1.0,0.02723397204031547,nan,,1.0,1.0,30150,250,0,98,6.969027494543913,nan,6.18212362130483,nan,8.166666666666666,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,86,0.0,0.7966023137172064,0.5782818724711736,1.0,0.02770843043923378,nan,,1.0,1.0,30299,399,0,56,6.93483118564327,nan,6.192937504161488,nan,5.090909090909091,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,87,0.0,0.7969116471211115,0.5783804400761923,1.0,0.02770673658698797,nan,,1.0,1.0,30388,488,0,50,6.907017266655776,nan,6.20935717496005,nan,4.545454545454546,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,88,0.0,0.7969919802745183,0.5780702706178029,1.0,0.027398703955113887,nan,,1.0,1.0,30189,289,0,52,6.861050544620667,nan,6.20929102897644,nan,5.2,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,89,0.0,0.7970033133029938,0.5781580563386282,1.0,0.027271597795188427,nan,,1.0,1.0,30475,575,0,76,6.817275420150409,nan,6.210942855248084,nan,5.846153846153846,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,90,0.0,0.797049979964892,0.5782314978043238,1.0,0.027435062130292256,nan,,1.0,1.0,30680,780,0,276,6.792123696986448,nan,6.229419480199399,nan,12.0,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,91,0.0,0.7973419823249182,0.5780210731426875,1.0,0.02713878883048892,nan,,1.0,1.0,30129,229,0,52,6.761541132372585,nan,6.2428511619567875,nan,5.2,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,92,0.0,0.7971729789177576,0.5781294844547907,1.0,0.027027304073174795,nan,,1.0,1.0,30284,384,0,156,6.729288213530593,nan,6.254631280899048,nan,9.75,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,93,0.0,0.7975906457503636,0.5779870055119196,1.0,0.026842250917106868,nan,,1.0,1.0,30408,508,0,126,6.699678896449031,nan,6.268763244152069,nan,7.875,0.0
balance,scale,fashion_mnist,42,500,200,1.0,0.1,0.05,iid,1.0,50,94,0.0,0.7975959785779317,0.5782223800818126,1.0,0.026694517197708288,nan,,1.0,1.0,30316,416,0,54,6.663597011406335,nan,6.276707649230957,nan,4.909090909090909,0.0
